,index,Title,Movie Link,Year,Duration,MPA,Rating,Votes
871,128,129. Evangelion: 3.0+1.01 Thrice Upon a Time,https://www.imdb.com/title/tt2458948/?ref_=sr_t_129,2021,2h 35m,TV-MA,8.0,15K
872,43,44. Godzilla Minus One,https://www.imdb.com/title/tt23289160/?ref_=sr_t_44,2023,2h 4m,PG-13,7.7,161K
873,399,400. Vandits,https://www.imdb.com/title/tt6678124/?ref_=sr_t_400,2022,1h 29m,,5.2,206
874,336,337. Viduthalai Part 2,https://www.imdb.com/title/tt25434834/?ref_=sr_t_337,2024,2h 50m,,8.6,14K
875,475,476. Family Switch,https://www.imdb.com/title/tt14227048/?ref_=sr_t_476,2023,1h 46m,PG,5.7,29K
876,415,416. Trance,https://www.imdb.com/title/tt6720802/?ref_=sr_t_416,2020,2h 50m,Not Rated,7.3,9.1K
877,123,124. Escape from Germany,https://www.imdb.com/title/tt28172032/?ref_=sr_t_124,2024,1h 37m,PG,5.3,710
878,458,"459. Son's Girlfriend, Daddy's Girlfriend",https://www.imdb.com/title/tt13593962/?ref_=sr_t_459,2020,1h 15m,,6.3,218
879,80,81. 100% Wolf,https://www.imdb.com/title/tt8774798/?ref_=sr_t_81,2020,1h 36m,PG,5.6,2.6K
880,87,88. His Only Son,https://www.imdb.com/title/tt8277246/?ref_=sr_t_88,2023,1h 46m,PG-13,5.9,2.7K
881,145,146. Emily,https://www.imdb.com/title/tt12374656/?ref_=sr_t_146,2022,2h 10m,R,6.8,9K
882,344,345. Gabriel's Inferno: Part One,https://www.imdb.com/title/tt11316854/?ref_=sr_t_345,2020,2h 4m,Not Rated,5.9,4K
883,401,402. Uncle Frank,https://www.imdb.com/title/tt11327514/?ref_=sr_t_402,2020,1h 35m,R,7.3,24K
884,85,86. Sooryavanshi,https://www.imdb.com/title/tt9531772/?ref_=sr_t_86,2021,2h 25m,TV-14,5.9,80K
885,476,477. Fear Street: Part Two - 1978,https://www.imdb.com/title/tt9701940/?ref_=sr_t_477,2021,1h 49m,R,6.7,81K
886,260,261. I Did It My Way,https://www.imdb.com/title/tt21330770/?ref_=sr_t_261,2023,1h 55m,,5.2,438
887,152,153. Julia,https://www.imdb.com/title/tt13782428/?ref_=sr_t_153,2021,1h 35m,PG-13,7.6,1.3K
888,151,152. Come Out in Jesus Name,https://www.imdb.com/title/tt27002406/?ref_=sr_t_152,2023,1h 30m,,5.1,2.9K
889,473,474. Christmas with a Crown,https://www.imdb.com/title/tt12986254/?ref_=sr_t_474,2020,1h 29m,,5.4,1.3K
890,229,230. There Is No Evil,https://www.imdb.com/title/tt11697844/?ref_=sr_t_230,2020,2h 31m,,7.5,6.9K
891,340,341. The Cowboy and the Queen,https://www.imdb.com/title/tt31353888/?ref_=sr_t_341,2023,1h 25m,,9.4,71
892,93,94. Clerks III,https://www.imdb.com/title/tt11128440/?ref_=sr_t_94,2022,1h 40m,R,6.2,20K
893,27,28. Anyone But You,https://www.imdb.com/title/tt26047818/?ref_=sr_t_28,2023,1h 43m,R,6.1,133K
894,138,139. Archenemy,https://www.imdb.com/title/tt11274100/?ref_=sr_t_139,2020,1h 30m,Not Rated,5.0,3.7K
895,522,"523. Die, My Love",https://www.imdb.com/title/tt9362736/?ref_=sr_t_523,2024,,,,
896,148,149. Broker,https://www.imdb.com/title/tt13056052/?ref_=sr_t_149,2022,2h 9m,R,7.1,18K
897,377,378. Gasoline Rainbow,https://www.imdb.com/title/tt28494031/?ref_=sr_t_378,2023,1h 51m,,6.4,1.2K
898,43,44. The Strangers: Chapter 1,https://www.imdb.com/title/tt22050754/?ref_=sr_t_44,2024,1h 31m,R,4.6,21K
899,546,547. Bramayugam,https://www.imdb.com/title/tt27431598/?ref_=sr_t_547,2024,2h 19m,,7.8,13K
900,530,531. Paradise,https://www.imdb.com/title/tt21308888/?ref_=sr_t_531,2023,1h 57m,TV-MA,6.3,23K
901,24,25. News of the World,https://www.imdb.com/title/tt6878306/?ref_=sr_t_25,2020,1h 58m,PG-13,6.8,97K
902,180,181. Together,https://www.imdb.com/title/tt14640242/?ref_=sr_t_181,2021,1h 32m,R,6.2,5.1K
903,174,175. Nowhere Special,https://www.imdb.com/title/tt11286640/?ref_=sr_t_175,2020,1h 36m,,7.4,7.7K
904,451,452. The Return,https://www.imdb.com/title/tt8429394/?ref_=sr_t_452,2020,1h 30m,,4.6,868
905,284,285. Ransomed,https://www.imdb.com/title/tt27795356/?ref_=sr_t_285,2023,2h 12m,Not Rated,6.6,1.4K
906,481,482. Diamanti,https://www.imdb.com/title/tt32810496/?ref_=sr_t_482,2024,2h 15m,,7.1,457
907,285,286. Run Hide Fight,https://www.imdb.com/title/tt11456054/?ref_=sr_t_286,2020,1h 49m,TV-MA,6.3,29K
908,495,496. SuperKlaus,https://www.imdb.com/title/tt24659406/?ref_=sr_t_496,2024,1h 28m,,4.2,151
909,136,137. Turning Red,https://www.imdb.com/title/tt8097030/?ref_=sr_t_137,2022,1h 40m,PG,7.0,161K
910,395,396. Always a Winner,https://www.imdb.com/title/tt19047736/?ref_=sr_t_396,2023,1h 25m,,6.7,47
911,165,166. Polite Society,https://www.imdb.com/title/tt18257464/?ref_=sr_t_166,2023,1h 44m,PG-13,6.6,12K
912,235,236. Great Freedom,https://www.imdb.com/title/tt14775784/?ref_=sr_t_236,2021,1h 56m,Unrated,7.5,7.9K
913,599,600. A Babysitter's Guide to Monster Hunting,https://www.imdb.com/title/tt4844150/?ref_=sr_t_600,2020,1h 38m,TV-PG,5.4,5.1K
914,206,207. Joyland,https://www.imdb.com/title/tt19719976/?ref_=sr_t_207,2022,2h 6m,,7.6,7K
915,72,73. A Journal for Jordan,https://www.imdb.com/title/tt0995854/?ref_=sr_t_73,2021,2h 11m,PG-13,6.0,3.1K
916,340,341. The Man in the Basement,https://www.imdb.com/title/tt13846372/?ref_=sr_t_341,2021,1h 54m,,5.8,858
917,357,358. The Delinquents,https://www.imdb.com/title/tt18558306/?ref_=sr_t_358,2023,3h 9m,Unrated,6.8,3.9K
918,88,89. The Shift,https://www.imdb.com/title/tt19406606/?ref_=sr_t_89,2023,1h 55m,PG-13,5.5,5.6K
919,123,124. Follow Me,https://www.imdb.com/title/tt8160834/?ref_=sr_t_124,2020,1h 31m,R,5.4,14K
920,466,467. Thunder Force,https://www.imdb.com/title/tt10121392/?ref_=sr_t_467,2021,1h 46m,PG-13,4.6,47K
921,557,558. Rifle Club,https://www.imdb.com/title/tt31188121/?ref_=sr_t_558,2024,1h 53m,,7.5,669
922,135,"136. If I Can't Have Love, I Want Power",https://www.imdb.com/title/tt15141288/?ref_=sr_t_136,2021,53m,R,6.4,2K
923,382,383. The Swamp,https://www.imdb.com/title/tt12762002/?ref_=sr_t_383,2020,1h 54m,TV-14,6.6,778
924,576,577. The Baker,https://www.imdb.com/title/tt3917710/?ref_=sr_t_577,2022,1h 44m,R,5.9,3.2K
925,525,526. Shirley,https://www.imdb.com/title/tt8430598/?ref_=sr_t_526,2020,1h 47m,R,6.1,14K
926,313,314. Red Rooms,https://www.imdb.com/title/tt22207786/?ref_=sr_t_314,2023,1h 58m,,7.1,9.3K
927,314,315. Pieces of a Woman,https://www.imdb.com/title/tt11161474/?ref_=sr_t_315,2020,2h 6m,R,7.0,58K
928,445,446. Unstoppable,https://www.imdb.com/title/tt3864060/?ref_=sr_t_446,2024,1h 56m,PG-13,6.8,242
929,130,131. Hitpig,https://www.imdb.com/title/tt13176330/?ref_=sr_t_131,2024,1h 26m,PG,5.0,620
930,151,152. Dutch,https://www.imdb.com/title/tt5738280/?ref_=sr_t_152,2021,1h 49m,R,4.2,614
931,516,517. No Other Land,https://www.imdb.com/title/tt30953759/?ref_=sr_t_517,2024,1h 32m,,8.3,1.7K
932,195,196. Rally Road Racers,https://www.imdb.com/title/tt8417168/?ref_=sr_t_196,2023,1h 33m,PG,5.2,987
933,41,42. Wrath of Man,https://www.imdb.com/title/tt11083552/?ref_=sr_t_42,2021,1h 59m,R,7.1,219K
934,584,585. The Legend of Zelda: A Link to the Past,https://www.imdb.com/title/tt13077536/?ref_=sr_t_585,2020,45m,,4.4,87
935,268,269. Daytime Revolution,https://www.imdb.com/title/tt26931735/?ref_=sr_t_269,2024,1h 48m,,7.1,28
936,376,377. Horizon: An American Saga - Chapter 2,https://www.imdb.com/title/tt27665778/?ref_=sr_t_377,2024,3h 10m,,7.2,920
937,394,395. There There,https://www.imdb.com/title/tt19796976/?ref_=sr_t_395,2022,1h 33m,,5.2,146
938,7,8. No Time to Die,https://www.imdb.com/title/tt2382320/?ref_=sr_t_8,2021,2h 43m,PG-13,7.3,459K
939,347,348. Relative,https://www.imdb.com/title/tt11963006/?ref_=sr_t_348,2022,1h 37m,,7.1,165
940,425,426. The Tomorrow War,https://www.imdb.com/title/tt9777666/?ref_=sr_t_426,2021,2h 18m,PG-13,6.6,236K
941,595,596. Vettaiyan,https://www.imdb.com/title/tt26936666/?ref_=sr_t_596,2024,2h 43m,,7.1,38K
942,12,13. Uncharted,https://www.imdb.com/title/tt1464335/?ref_=sr_t_13,2022,1h 56m,PG-13,6.3,274K
943,218,219. Fortune Favors Lady Nikuko,https://www.imdb.com/title/tt13758684/?ref_=sr_t_219,2021,1h 37m,Not Rated,6.8,994
944,416,417. Boot Camp,https://www.imdb.com/title/tt22827888/?ref_=sr_t_417,2024,1h 34m,,5.6,698
945,130,131. L'Arracheuse de temps,https://www.imdb.com/title/tt13502506/?ref_=sr_t_131,2021,1h 45m,,6.3,302
946,183,184. Juvenile Delinquents,https://www.imdb.com/title/tt8526344/?ref_=sr_t_184,2020,1h 58m,R,6.3,111
947,250,251. LiSA LiVE is SMiLE ALWAYS -LANDER-,https://www.imdb.com/title/tt32742667/?ref_=sr_t_251,2024,2h 11m,,,
948,472,473. Christmas with You,https://www.imdb.com/title/tt15824322/?ref_=sr_t_473,2022,1h 29m,TV-PG,5.6,8.2K
949,215,216. Strawberry Mansion,https://www.imdb.com/title/tt11398346/?ref_=sr_t_216,2021,1h 31m,,6.4,2.6K
950,313,314. Feel the Beat,https://www.imdb.com/title/tt10714856/?ref_=sr_t_314,2020,1h 49m,TV-G,6.3,14K
951,484,485. Utopia,https://www.imdb.com/title/tt32001464/?ref_=sr_t_485,2024,1h 31m,R,3.7,237
952,253,254. Crock of Gold: A Few Rounds with Shane MacGowan,https://www.imdb.com/title/tt11778272/?ref_=sr_t_254,2020,2h 4m,,7.7,2.1K
953,297,298. Bookworm,https://www.imdb.com/title/tt23472210/?ref_=sr_t_298,2024,1h 43m,,6.1,1.3K
954,400,401. Ludo,https://www.imdb.com/title/tt7212754/?ref_=sr_t_401,2020,2h 30m,,7.6,44K
955,348,349. It's What's Inside,https://www.imdb.com/title/tt14577874/?ref_=sr_t_349,2024,1h 43m,R,6.6,34K
956,146,147. Eiffel,https://www.imdb.com/title/tt10366514/?ref_=sr_t_147,2021,1h 48m,R,6.2,8.1K
957,367,368. The Half of It,https://www.imdb.com/title/tt9683478/?ref_=sr_t_368,2020,1h 44m,PG-13,6.9,45K
958,322,323. Day of the Fight,https://www.imdb.com/title/tt21987878/?ref_=sr_t_323,2023,1h 48m,R,7.2,244
959,325,326. Only in Theaters,https://www.imdb.com/title/tt11743152/?ref_=sr_t_326,2022,1h 34m,,7.3,86
960,586,587. In from the Side,https://www.imdb.com/title/tt7947604/?ref_=sr_t_587,2022,2h 14m,Unrated,6.7,7.9K
961,346,347. The Prom,https://www.imdb.com/title/tt10161886/?ref_=sr_t_347,2020,2h 10m,PG-13,5.9,30K
962,404,405. Indemnity,https://www.imdb.com/title/tt7914022/?ref_=sr_t_405,2021,2h 4m,,4.8,551
963,29,30. Halloween Ends,https://www.imdb.com/title/tt10665342/?ref_=sr_t_30,2022,1h 51m,R,5.0,77K
964,455,456. Eight Deadly Shots,https://www.imdb.com/title/tt27421931/?ref_=sr_t_456,2023,5h 16m,,,
965,18,19. The Bad Guys,https://www.imdb.com/title/tt8115900/?ref_=sr_t_19,2022,1h 40m,PG,6.8,65K
966,32,33. Freaky,https://www.imdb.com/title/tt10919380/?ref_=sr_t_33,2020,1h 42m,R,6.3,76K
967,324,325. Hilma,https://www.imdb.com/title/tt14620236/?ref_=sr_t_325,2022,2h,,6.0,1.1K
968,553,554. What Is a Woman?,https://www.imdb.com/title/tt20256528/?ref_=sr_t_554,2022,1h 35m,,8.1,46K
969,585,586. Beasts Clawing at Straws,https://www.imdb.com/title/tt9747594/?ref_=sr_t_586,2020,1h 48m,,7.0,5.8K
970,336,337. My Happy Ending,https://www.imdb.com/title/tt3197780/?ref_=sr_t_337,2023,1h 29m,R,5.4,499
971,236,237. Let's Start a Cult,https://www.imdb.com/title/tt24805876/?ref_=sr_t_237,2024,1h 30m,,5.7,737
972,596,597. Se upp för Jönssonligan,https://www.imdb.com/title/tt8880922/?ref_=sr_t_597,2020,1h 56m,Not Rated,4.0,4.1K
973,83,84. Cyrano,https://www.imdb.com/title/tt12889404/?ref_=sr_t_84,2021,2h 3m,PG-13,6.4,15K
974,228,229. The Trip to Greece,https://www.imdb.com/title/tt10482504/?ref_=sr_t_229,2020,1h 43m,Not Rated,6.5,4.9K
975,280,281. Weak Layers,https://www.imdb.com/title/tt16383764/?ref_=sr_t_281,2023,1h 39m,,4.5,300
976,327,328. My Spy,https://www.imdb.com/title/tt8242084/?ref_=sr_t_328,2020,1h 39m,PG-13,6.4,39K
977,580,581. Cadaver,https://www.imdb.com/title/tt11284280/?ref_=sr_t_581,2020,1h 26m,TV-MA,5.2,13K
978,59,60. Unsung Hero,https://www.imdb.com/title/tt23638614/?ref_=sr_t_60,2024,1h 53m,PG,7.0,4.5K
979,68,69. The Substance,https://www.imdb.com/title/tt17526714/?ref_=sr_t_69,2024,2h 21m,R,7.4,189K
980,288,289. The Beta Test,https://www.imdb.com/title/tt11738830/?ref_=sr_t_289,2021,1h 33m,Unrated,6.1,6.7K
981,140,141. The World to Come,https://www.imdb.com/title/tt9738716/?ref_=sr_t_141,2020,1h 45m,R,6.4,12K
982,203,204. The Rescue,https://www.imdb.com/title/tt9283920/?ref_=sr_t_204,2020,2h 19m,R,6.0,1.1K
983,144,145. Close,https://www.imdb.com/title/tt9660502/?ref_=sr_t_145,2022,1h 44m,PG-13,7.8,41K
984,132,133. Exhuma,https://www.imdb.com/title/tt27802490/?ref_=sr_t_133,2024,2h 14m,,6.9,20K
985,125,126. Palm Springs,https://www.imdb.com/title/tt9484998/?ref_=sr_t_126,2020,1h 30m,R,7.4,194K
986,35,36. Death on the Nile,https://www.imdb.com/title/tt7657566/?ref_=sr_t_36,2022,2h 7m,PG-13,6.3,197K
987,110,111. Next Goal Wins,https://www.imdb.com/title/tt10767052/?ref_=sr_t_111,2023,1h 44m,PG-13,6.5,28K
988,97,98. The Killer's Game,https://www.imdb.com/title/tt0327785/?ref_=sr_t_98,2024,1h 44m,R,5.7,9.3K
989,133,134. Archive,https://www.imdb.com/title/tt6882604/?ref_=sr_t_134,2020,1h 49m,TV-MA,6.4,27K
990,32,33. Nosferatu,https://www.imdb.com/title/tt5040012/?ref_=sr_t_33,2024,2h 12m,R,7.7,42K
991,186,187. The Railway Children Return,https://www.imdb.com/title/tt14592998/?ref_=sr_t_187,2022,1h 39m,PG,5.5,1.6K
992,282,283. Immediate Family,https://www.imdb.com/title/tt10709114/?ref_=sr_t_283,2022,1h 42m,,8.0,327
993,463,464. Weird: The Al Yankovic Story,https://www.imdb.com/title/tt17076046/?ref_=sr_t_464,2022,1h 48m,TV-14,6.9,44K
994,63,64. Relic,https://www.imdb.com/title/tt9072352/?ref_=sr_t_64,2020,1h 29m,R,6.0,32K
995,343,344. The New Year That Never Came,https://www.imdb.com/title/tt33030375/?ref_=sr_t_344,2024,2h 18m,,8.4,3.6K
996,482,483. Cash Out,https://www.imdb.com/title/tt24131288/?ref_=sr_t_483,2024,1h 32m,R,4.8,2.6K
997,30,31. Peter Rabbit 2: The Runaway,https://www.imdb.com/title/tt8376234/?ref_=sr_t_31,2021,1h 33m,PG,6.2,15K
998,16,17. The Wild Robot,https://www.imdb.com/title/tt29623480/?ref_=sr_t_17,2024,1h 42m,PG,8.2,109K
999,539,540. Bosomy College Girl,https://www.imdb.com/title/tt12987696/?ref_=sr_t_540,2020,1h 14m,,5.4,186
1000,276,277. The Old Guard,https://www.imdb.com/title/tt7556122/?ref_=sr_t_277,2020,2h 5m,R,6.7,189K
1001,42,43. Shazam! Fury of the Gods,https://www.imdb.com/title/tt10151854/?ref_=sr_t_43,2023,2h 10m,PG-13,5.9,133K
1002,457,458. Avalon,https://www.imdb.com/title/tt13261268/?ref_=sr_t_458,2020,1h 3m,,7.3,72
1003,547,548. Love Is Love Is Love,https://www.imdb.com/title/tt7686376/?ref_=sr_t_548,2020,1h 31m,,4.4,439
1004,209,210. Jockey,https://www.imdb.com/title/tt13559026/?ref_=sr_t_210,2021,1h 34m,R,6.3,1.5K
1005,73,74. Anora,https://www.imdb.com/title/tt28607951/?ref_=sr_t_74,2024,2h 19m,R,7.9,53K
1006,430,431. Eureka,https://www.imdb.com/title/tt12965010/?ref_=sr_t_431,2023,2h 27m,,6.1,621
1007,549,550. Slumberland,https://www.imdb.com/title/tt13320662/?ref_=sr_t_550,2022,1h 57m,PG,6.7,34K
1008,553,554. The Other Way Around,https://www.imdb.com/title/tt32128317/?ref_=sr_t_554,2024,1h 54m,,6.6,834
1009,440,441. Cinderella,https://www.imdb.com/title/tt10155932/?ref_=sr_t_441,2021,1h 52m,PG,4.4,48K
1010,530,531. Welcome Home,https://www.imdb.com/title/tt13381376/?ref_=sr_t_531,2020,2h 6m,,7.4,5K
1011,206,207. The Persian Version,https://www.imdb.com/title/tt24076146/?ref_=sr_t_207,2023,1h 47m,R,6.2,4.1K
1012,444,445. This Is Christmas,https://www.imdb.com/title/tt22302170/?ref_=sr_t_445,2022,1h 51m,,7.0,3.7K
1013,559,560. No Limit,https://www.imdb.com/title/tt14995258/?ref_=sr_t_560,2022,1h 58m,TV-MA,5.8,4.1K
1014,449,450. Cherry,https://www.imdb.com/title/tt9130508/?ref_=sr_t_450,2021,2h 22m,R,6.6,39K
1015,510,511. Bulbbul,https://www.imdb.com/title/tt12393526/?ref_=sr_t_511,2020,1h 34m,,6.6,15K
1016,504,505. Dating Amber,https://www.imdb.com/title/tt7886936/?ref_=sr_t_505,2020,1h 32m,Not Rated,7.0,8.1K
1017,207,208. Passages,https://www.imdb.com/title/tt16252698/?ref_=sr_t_208,2023,1h 31m,Unrated,6.6,13K
1018,196,197. She Came to Me,https://www.imdb.com/title/tt6689014/?ref_=sr_t_197,2023,1h 42m,R,6.0,7.6K
1019,170,171. Ends of the Earth,https://www.imdb.com/title/tt15800448/?ref_=sr_t_171,2021,1h 24m,,9.2,18
1020,505,506. Love Wedding Repeat,https://www.imdb.com/title/tt5096470/?ref_=sr_t_506,2020,1h 40m,TV-MA,5.6,23K
1021,146,147. The Firing Squad,https://www.imdb.com/title/tt30110854/?ref_=sr_t_147,2024,1h 33m,PG-13,5.4,4.3K
1022,222,"223. Oh, Canada",https://www.imdb.com/title/tt29994753/?ref_=sr_t_223,2024,1h 31m,,5.7,744
1023,385,386. Carmen,https://www.imdb.com/title/tt10692578/?ref_=sr_t_386,2021,1h 27m,,6.3,651
1024,157,158. Summer of 85,https://www.imdb.com/title/tt10457128/?ref_=sr_t_158,2020,1h 41m,Not Rated,6.9,14K
1025,440,441. Manjummel Boys,https://www.imdb.com/title/tt26458038/?ref_=sr_t_441,2024,2h 15m,,8.2,25K
1026,232,233. I Am Lisa,https://www.imdb.com/title/tt8952968/?ref_=sr_t_233,2020,1h 32m,,4.0,1.3K
1027,448,449. Making Him Famous,https://www.imdb.com/title/tt14570572/?ref_=sr_t_449,2023,1h 38m,Unrated,8.0,53
1028,292,293. Heavier Trip,https://www.imdb.com/title/tt28772978/?ref_=sr_t_293,2024,1h 36m,,6.1,663
1029,289,290. Dinner in America,https://www.imdb.com/title/tt9058654/?ref_=sr_t_290,2020,1h 46m,,7.5,11K
1030,6,7. Sing 2,https://www.imdb.com/title/tt6467266/?ref_=sr_t_7,2021,1h 50m,PG,7.3,93K
1031,201,202. Firebird,https://www.imdb.com/title/tt4061620/?ref_=sr_t_202,2021,1h 47m,R,7.1,14K
1032,122,123. Come Away,https://www.imdb.com/title/tt5714470/?ref_=sr_t_123,2020,1h 34m,PG,5.7,6K
1033,81,82. Ruby Gillman: Teenage Kraken,https://www.imdb.com/title/tt27155038/?ref_=sr_t_82,2023,1h 31m,PG,5.7,12K
1034,232,233. Psycho-Pass: Providence,https://www.imdb.com/title/tt26224944/?ref_=sr_t_233,2023,2h,R,7.0,680
1035,197,198. Alice,https://www.imdb.com/title/tt11040762/?ref_=sr_t_198,2022,1h 40m,R,5.6,3.5K
1036,535,536. Narvik: Hitler's First Defeat,https://www.imdb.com/title/tt9737876/?ref_=sr_t_536,2022,1h 48m,TV-14,6.6,19K
1037,129,130. Infinite Storm,https://www.imdb.com/title/tt14060232/?ref_=sr_t_130,2022,1h 37m,R,5.3,11K
1038,262,263. Death Rider in the House of Vampires,https://www.imdb.com/title/tt11505680/?ref_=sr_t_263,2021,1h 32m,Not Rated,3.5,387
1039,360,361. Hold Your Fire,https://www.imdb.com/title/tt15196796/?ref_=sr_t_361,2021,1h 33m,,6.8,280
1040,74,75. Judas and the Black Messiah,https://www.imdb.com/title/tt9784798/?ref_=sr_t_75,2021,2h 6m,R,7.4,94K
1041,265,266. Sol,https://www.imdb.com/title/tt11281142/?ref_=sr_t_266,2020,1h 38m,,6.1,224
1042,255,256. The Girl with the Needle,https://www.imdb.com/title/tt10236164/?ref_=sr_t_256,2024,2h 3m,,7.5,967
1043,366,"367. What the Hell Happened to Blood, Sweat & Tears?",https://www.imdb.com/title/tt13693964/?ref_=sr_t_367,2023,1h 52m,,7.1,169
1044,330,331. Even in Dreams,https://www.imdb.com/title/tt11827282/?ref_=sr_t_331,2021,2h,PG,6.8,74
1045,214,215. The Good Mother,https://www.imdb.com/title/tt21222462/?ref_=sr_t_215,2023,1h 30m,R,4.7,2.4K
1046,47,48. My Boyfriend's Meds,https://www.imdb.com/title/tt8976664/?ref_=sr_t_48,2020,1h 40m,R,4.6,516
1047,552,553. Mura,https://www.imdb.com/title/tt33294237/?ref_=sr_t_553,2024,2h 9m,,7.3,1.4K
1048,251,252. Ahed's Knee,https://www.imdb.com/title/tt12494638/?ref_=sr_t_252,2021,1h 49m,,6.3,1.5K
1049,330,331. Emilia Pérez,https://www.imdb.com/title/tt20221436/?ref_=sr_t_331,2024,2h 12m,R,6.8,21K
1050,295,296. Operation Christmas Drop,https://www.imdb.com/title/tt13236566/?ref_=sr_t_296,2020,1h 35m,TV-PG,5.9,14K
1051,56,57. Kraven: The Hunter,https://www.imdb.com/title/tt8790086/?ref_=sr_t_57,2024,2h 7m,R,5.4,21K
1052,191,192. Winnie-the-Pooh: Blood and Honey 2,https://www.imdb.com/title/tt23330554/?ref_=sr_t_192,2024,1h 33m,Not Rated,4.7,10K
1053,286,287. Try Harder!,https://www.imdb.com/title/tt13648160/?ref_=sr_t_287,2021,1h 25m,,7.2,511
1054,473,474. Sex Appeal,https://www.imdb.com/title/tt11203022/?ref_=sr_t_474,2022,1h 30m,TV-MA,5.3,3.5K
1055,109,110. Luca,https://www.imdb.com/title/tt12801262/?ref_=sr_t_110,2021,1h 35m,PG,7.4,205K
1056,476,477. Love Me,https://www.imdb.com/title/tt21375602/?ref_=sr_t_477,2024,1h 32m,R,5.6,631
1057,128,129. Shadow in the Cloud,https://www.imdb.com/title/tt9691136/?ref_=sr_t_129,2020,1h 23m,R,5.0,32K
1058,20,21. Aquaman and the Lost Kingdom,https://www.imdb.com/title/tt9663764/?ref_=sr_t_21,2023,2h 4m,PG-13,5.6,102K
1059,429,430. Nobody Sleeps in the Woods Tonight,https://www.imdb.com/title/tt11240506/?ref_=sr_t_430,2020,1h 42m,TV-MA,4.9,15K
1060,51,52. After We Collided,https://www.imdb.com/title/tt10362466/?ref_=sr_t_52,2020,1h 45m,R,5.1,41K
1061,61,62. Cabrini,https://www.imdb.com/title/tt14351082/?ref_=sr_t_62,2024,2h 22m,PG-13,7.3,7.9K
1062,252,253. The Old Oak,https://www.imdb.com/title/tt19883634/?ref_=sr_t_253,2023,1h 53m,,7.1,12K
1063,395,396. Invasion,https://www.imdb.com/title/tt8060328/?ref_=sr_t_396,2020,2h 14m,Not Rated,5.6,6.3K
1064,403,404. Into the Darkness,https://www.imdb.com/title/tt8948132/?ref_=sr_t_404,2020,2h 32m,,6.4,1.9K
1065,324,325. Beba,https://www.imdb.com/title/tt14965578/?ref_=sr_t_325,2021,1h 19m,R,6.3,239
1066,328,329. Culpa Tuya,https://www.imdb.com/title/tt28510079/?ref_=sr_t_329,2024,2h,,5.3,4.4K
1067,397,398. Believe in Christmas,https://www.imdb.com/title/tt31987262/?ref_=sr_t_398,2024,1h 30m,,6.1,723
1068,114,"115. Hallelujah: Leonard Cohen, a Journey, a Song",https://www.imdb.com/title/tt7600742/?ref_=sr_t_115,2021,1h 58m,PG-13,7.6,1.5K
1069,131,132. It Lives Inside,https://www.imdb.com/title/tt15683734/?ref_=sr_t_132,2023,1h 39m,PG-13,5.2,8.3K
1070,462,463. The Warrant,https://www.imdb.com/title/tt10880084/?ref_=sr_t_463,2020,1h 24m,Not Rated,4.8,910
1071,223,224. Coded Bias,https://www.imdb.com/title/tt11394170/?ref_=sr_t_224,2020,1h 26m,TV-MA,6.7,2.8K
1072,130,131. The Reckoning,https://www.imdb.com/title/tt9182964/?ref_=sr_t_131,2020,1h 50m,Not Rated,4.8,4K
1073,392,393. Ultrasound,https://www.imdb.com/title/tt12989912/?ref_=sr_t_393,2021,1h 43m,,5.8,1.8K
1074,324,325. Young Hearts,https://www.imdb.com/title/tt15245268/?ref_=sr_t_325,2024,1h 37m,,8.2,3.1K
1075,153,154. Vindicating Trump,https://www.imdb.com/title/tt33355888/?ref_=sr_t_154,2024,1h 36m,PG-13,3.9,1.5K
1076,100,101. The Good House,https://www.imdb.com/title/tt3104956/?ref_=sr_t_101,2021,1h 44m,R,6.4,3.1K
